4180.970498,62
4180.969583897804,106
4180.968365,86
4181.0242379133715,48
4181.010726790564,52
4181.009812504059,70
4181.008898217553,91
4181.020479179959,109
4181.019564893453,89
4181.018345844779,76
4181.084479235364,117
4181.083564948858,54
4181.070155413439,86
4181.069241126934,89
4181.068326840428,42
4181.067412553923,112
4181.066498267417,91
4181.065583980911,111
4181.064669694405,111
4181.063755407899,58
4181.062841121394,94
4181.0744220838005,44
4181.134460231013,105
4181.158333267553,75
4181.169813,94
4181.168898356064,45
4181.167984069558,105
4181.179666619354,112
4181.216136492196,57
4181.215222,108
4181.214307919185,117
4181.22599,70
4181.229546027614,67
4181.274854003344,87
4181.274041304228,97
4181.27587,79
4181.322904838593,54
4181.3246318242145,95
4181.323717537709,68
4181.371768372957,77
4181.3727842468525,76
4181.408137,67
4181.419819208206,55
4181.421546193827,77
4181.468683,44
4181.469698616465,111
4181.505051028022,81
4181.516733577818,109
4181.518461,84
4181.565597112182,113
4181.566612986077,70
4181.619763508281,78
4181.6894321400205,100
4181.763946490242,78
4181.839883063916,41
4181.813775104807,97
4181.891591045188,52
4181.87808,105
4181.877165635874,103
4181.876251349368,79
4181.875337062863,56
4181.874422776356,74
4181.873508489851,83
4181.872594203345,102
4181.87168,49
4181.870765630334,110
4181.869851343828,91
4181.868937057322,88
4181.868022770816,89
4181.867108484311,43
4181.866194197804,78
4181.865279911299,43
4181.864365624793,45
4181.863451338288,40
4181.862537051782,49
4181.861622765276,54
4181.860708,69
4181.859794192264,82
4181.858879905759,44
4181.857965619252,60
4181.857051332747,84
4181.856137046241,77
4181.855222759736,72
4181.854308,51
4181.853394186724,42
4181.966460951272,42
4181.965546664766,54
4181.964632,64
4181.963718091754,97
4181.962803805249,86
4181.961889518743,67
4181.960975232238,97
4181.960060945731,41
4181.959146659226,114
4181.958232,117
4181.957318086214,75
4181.956403799708,87
4181.961584756575,93
4181.9420799777845,111
4181.941165691279,92
4181.940251404772,86
4181.939337118267,102
4181.938422831761,105
4181.937508545256,80
4181.936594,42
4181.935679972244,92
4181.934765685738,79
4181.9338513992325,85
4181.932937112727,44
4181.932023,91
4181.931108539715,91
4181.930194253209,83
4181.941775215616,105
4182.016441946921,55
4182.0155276604155,106
4182.014613,46
4182.013699087403,47
4182.012784800898,81
4182.011870514392,100
4182.010956227887,75
4182.010042,42
4182.009127654875,114
4182.008213368369,79
4182.0072990818635,68
4182.006384795358,68
4182.0237562389675,80
4182.041432444746,60
4182.040518,59
4182.0396038717345,75
4182.038689585228,61
4182.037775298722,79
4182.036861012217,79
4182.035946725711,114
4182.035032439206,75
4182.034118152699,82
4182.033203866194,104
4182.044683241211,63
4182.081051526663,45
4182.0801372401575,82
4182.079222953651,116
4182.078308667145,55
4182.077394,81
4182.076480094134,86
4182.075565807628,44
4182.074651521122,46
4182.073737234617,55
4182.072822948111,92
4182.071908661605,86
4182.083591211401,90
4182.094461062081,42
4182.1200610842425,90
4182.119146797737,104
4182.118232511231,67
4182.117318224726,105
4182.128797599742,116
4182.133470619661,113
4182.165165885194,95
4182.164251598689,65
4182.163337312183,107
4182.1624230256775,71
4182.161508739171,113
4182.167725887411,91
4182.178575420613,63
4182.2279087966535,82
4182.208289732051,77
4182.253927866797,75
4182.280416778617,63
4182.2669564495045,47
4182.266042162999,57
4182.265127876493,63
4182.264213589987,108
4182.263299303481,67
4182.262385016976,104
4182.261471,60
4182.271375500949,43
4182.337661272618,85
4182.336746986112,64
4182.335832699607,58
4182.334918413101,88
4182.321508877682,115
4182.320594591177,64
4182.319680304671,111
4182.318766018166,75
4182.330499361657,70
4182.387642268267,101
4182.386727981761,56
4182.385813695256,97
4182.409686731796,70
4182.421166106813,72
4182.4202518203065,63
4182.419337533801,56
4182.4255546820405,91
4182.466880432102,60
4182.465966145596,91
4182.465052,68
4182.471269007329,44
4182.48029,81
4182.524988418913,103
4182.524175719797,66
4182.5260042928085,65
4182.5747662397835,61
4182.598639276323,43
4182.610118651341,44
4182.621801201137,89
4182.670665,95
4182.671680609396,102
4182.707033020953,60
4182.718715570749,83
4182.720442556371,96
4182.767579105113,62
4182.768594979008,62
4182.816341052088,87
4182.817356925983,45
4182.865661729706,55
4182.945235131925,56
4183.0100885214015,86
4183.064404758899,75
4183.119731790923,63
4183.106271,68
4183.105357175304,73
4183.104442888798,77
4183.1035286022925,88
4183.102614315787,40
4183.114347659278,113
4183.202677894475,100
4183.189166771667,102
4183.188252485162,79
4183.187338198655,73
4183.186424,52
4183.185509625644,91
4183.1845953391385,43
4183.183681052632,60
4183.182766766126,74
4183.181852479621,115
4183.180938193115,73
4183.180024,104
4183.179109620103,57
4183.178195333598,45
4183.177281047092,82
4183.1763667605865,111
4183.175452,86
4183.174538187574,49
4183.173623901069,48
4183.172709614563,78
4183.171795328058,113
4183.170881041551,89
4183.169966755046,52
4183.169052,92
4183.168138182034,73
4183.167223895528,70
4183.166309609022,98
4183.165395322517,61
4183.164481036011,93
4183.163566749506,86
4183.162652462999,85
4183.161738176494,57
4183.160823889988,49
4183.159909603482,59
4183.158995316976,59
4183.158081,77
4183.169814373961,108
4183.2504239675545,103
4183.249509681048,77
4183.2485953945425,109
4183.247681108037,101
4183.259262070444,40
4183.258347783938,63
4183.2574334974315,108
4183.256519210926,89
4183.255605,99
4183.254690637915,109
4183.253776351409,92
4183.277852562727,102
4183.289433525134,116
4183.288519238628,69
4183.287604952123,112
4183.299084,85
4183.309243066093,41
4183.308328779587,50
4183.3074144930815,44
4183.306500206575,48
4183.3055859200695,59
4183.304671633564,106
4183.303757347058,86
4183.335452612591,45
4183.334538326086,42
4183.333624,113
4183.332709753075,73
4183.331795466569,86
4183.3308811800625,69
4183.329966893557,87
4183.329052607051,43
4183.328138320546,100
4183.327224034039,40
4183.326309747534,91
4183.325395461028,110
4183.324481174523,67
4183.336163724319,52
4183.348862,61
4183.372634,68
4183.371719310654,95
4183.3708050241485,45
4183.369890737643,54
4183.368976451137,71
4183.368062164631,95
4183.367147878125,95
4183.373365026365,103
4183.386043132578,87
4183.414690776426,40
4183.413776,87
4183.412862203414,106
4183.4119479169085,60
4183.411033630403,104
4183.410119343897,45
4183.421598718914,67
4183.428100311844,101
4183.476786068277,56
4183.469446379383,46
4183.468582886572,103
4183.455376525933,63
4183.502843233691,40
4183.530195638323,51
4183.510386097364,60
4183.520138486759,79
4183.519224200253,51
4183.518462294832,102
4183.585459178227,55
4183.571948,112
4183.571033768914,74
4183.570119482409,100
4183.569205195902,40
4183.568290909397,89
4183.567376622891,105
4183.5664623363855,107
4183.565548049879,66
4183.564633763373,114
4183.563719476868,46
4183.562805190362,108
4183.574081,91
4183.6240623862495,93
4183.660430671702,66
4183.671910046718,58
4183.6709957602125,100
4183.670081473707,56
4183.676298621946,41
4183.717624372008,112
4183.716710085501,67
4183.715795798996,72
4183.722012947235,105
4183.731033907426,68
4183.763338697297,71
4183.775021247093,114
4183.776748232714,85
4183.823884781456,104
4183.824900655352,79
4183.872646728431,91
4183.873662602327,41
4183.921408675406,92
4183.9224245493015,41
4183.957776960859,84
4183.969459510655,72
4183.9711864962765,116
4184.018323045019,88
4184.019338918914,41
4184.073358013297,66
4184.092786601545,72
4184.141345373741,60
4184.171948574837,77
4184.218145440226,108
4184.204634317419,87
4184.2162152798255,86
4184.215301,73
4184.296774079724,93
4184.283262956916,67
4184.282349,105
4184.2814343839045,113
4184.280520097399,65
4184.2796058108925,103
4184.278691524387,91
4184.277777237881,73
4184.276862951376,70
4184.275949,51
4184.275034378364,82
4184.274120091858,95
4184.2732058053525,91
4184.272291518847,54
4184.2713772323405,75
4184.270462945835,80
4184.269548659329,113
4184.268634372824,72
4184.267720086318,74
4184.266805799812,75
4184.265891513306,91
4184.2649772268005,86
4184.264062940295,47
4184.263148653788,98
4184.262234367283,100
4184.261320080777,56
4184.260405794272,100
4184.259491507766,47
4184.258577,112
4184.257662934754,61
4184.2567486482485,70
4184.268329610655,114
4184.350005871838,107
4184.349091585332,117
4184.360672547738,46
4184.359758261233,94
4184.358843974727,117
4184.357929688222,78
4184.357015401715,83
4184.356101,70
4184.355186828704,110
4184.3542725421985,108
4184.353358255692,111
4184.352443969186,72
4184.351529682681,86
4184.350615396175,64
