4180.970498,78
4180.969583897804,63
4180.968365,82
4181.0242379133715,56
4181.010726790564,86
4181.009812504059,115
4181.008898217553,116
4181.020479179959,122
4181.019564893453,84
4181.018345844779,110
4181.084479235364,80
4181.083564948858,127
4181.070155413439,147
4181.069241126934,144
4181.068326840428,76
4181.067412553923,112
4181.066498267417,61
4181.065583980911,63
4181.064669694405,79
4181.063755407899,131
4181.062841121394,67
4181.0744220838005,130
4181.134460231013,54
4181.158333267553,52
4181.169813,106
4181.168898356064,114
4181.167984069558,90
4181.179666619354,98
4181.216136492196,83
4181.215222,115
4181.214307919185,82
4181.22599,96
4181.229546027614,150
4181.274854003344,150
4181.274041304228,113
4181.27587,125
4181.322904838593,134
4181.3246318242145,146
4181.323717537709,67
4181.371768372957,105
4181.3727842468525,56
4181.408137,126
4181.419819208206,106
4181.421546193827,51
4181.468683,95
4181.469698616465,88
4181.505051028022,72
4181.516733577818,119
4181.518461,134
4181.565597112182,133
4181.566612986077,116
4181.619763508281,79
4181.6894321400205,62
4181.763946490242,99
4181.839883063916,147
4181.813775104807,118
4181.891591045188,137
4181.87808,142
4181.877165635874,113
4181.876251349368,65
4181.875337062863,94
4181.874422776356,101
4181.873508489851,99
4181.872594203345,91
4181.87168,96
4181.870765630334,90
4181.869851343828,134
4181.868937057322,149
4181.868022770816,107
4181.867108484311,82
4181.866194197804,122
4181.865279911299,125
4181.864365624793,126
4181.863451338288,53
4181.862537051782,142
4181.861622765276,103
4181.860708,75
4181.859794192264,79
4181.858879905759,106
4181.857965619252,83
4181.857051332747,57
4181.856137046241,119
4181.855222759736,59
4181.854308,68
4181.853394186724,129
4181.966460951272,129
4181.965546664766,99
4181.964632,70
4181.963718091754,115
4181.962803805249,69
4181.961889518743,135
4181.960975232238,51
4181.960060945731,121
4181.959146659226,60
4181.958232,105
4181.957318086214,84
4181.956403799708,135
4181.961584756575,67
4181.9420799777845,81
4181.941165691279,136
4181.940251404772,96
4181.939337118267,83
4181.938422831761,64
4181.937508545256,143
4181.936594,149
4181.935679972244,107
4181.934765685738,54
4181.9338513992325,72
4181.932937112727,112
